VC mem handle 5, phys 0xfe86f000, virt 0xb6f2f000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.205
0.195
0.207
0.198
0.202
0.205
0.205
0.207
0.205
0.200
0.205
0.198
0.207
0.200
0.202
0.200
0.200
0.202
0.202
0.198
0.202
0.207
0.202
0.198
0.200
0.202
0.210
0.207
0.202
0.195
0.210
0.205
0.202
0.205
0.200
0.200
0.202
0.200
0.202
0.200
0.198
0.198
0.202
0.202
0.202
0.200
0.202
0.200
0.200
0.200
0.210
0.205
0.205
0.200
0.198
0.202
0.207
0.198
0.200
0.202
0.195
0.202
0.200
0.205
0.200
0.195
0.205
0.205
0.198
0.202
0.210
0.202
0.202
0.200
0.200
0.205
0.195
0.202
0.195
0.200
0.200
0.200
0.195
0.198
0.202
0.205
0.202
0.207
0.200
0.202
0.200
0.195
0.202
0.205
0.202
0.202
0.202
0.200
0.198
0.200
0.198
0.200
0.200
0.200
0.202
0.202
0.202
0.205
0.198
0.202
0.202
0.198
0.205
0.195
0.195
0.195
0.202
0.202
0.202
0.195
0.198
0.198
0.195
0.195
0.200
0.205
0.202
0.198
0.200
0.200
0.200
0.202
0.200
0.200
0.205
0.193
0.200
0.210
0.200
0.205
0.193
0.200
0.195
0.202
0.200
0.200
0.200
0.195
0.200
0.205
0.200
0.200
0.198
0.200
0.205
0.200
0.205
0.198
0.200
0.202
0.190
0.193
0.195
0.202
0.198
0.195
0.200
0.198
0.198
0.205
0.198
0.200
0.195
0.198
0.205
0.202
0.200
0.200
0.195
0.200
0.193
0.193
0.193
0.195
0.198
0.205
0.190
0.205
0.205
0.193
0.200
0.200
0.198
0.198
0.200
0.200
0.202
0.200
0.195
0.200
0.195
0.195
0.200
0.200
0.200
0.198
0.195
0.200
0.190
0.193
0.202
0.198
0.205
0.200
0.195
0.202
0.202
0.202
0.198
0.190
0.195
0.200
0.198
0.205
0.205
0.200
0.193
0.198
0.193
0.195
0.200
0.185
0.202
0.198
0.198
0.195
0.200
0.202
0.202
0.190
0.193
0.200
0.195
0.198
0.207
0.200
0.198
0.200
0.195
0.200
0.200
0.193
0.198
0.202
0.198
0.198
0.198
0.202
0.200
0.198
0.198
0.198
0.195
0.200
0.195
0.195
0.200
0.193
0.195
0.200
0.198
0.195
0.190
0.195
0.202
0.195
0.195
0.200
0.195
0.195
0.200
0.200
0.205
0.198
0.193
0.202
0.198
0.195
0.200
0.193
0.190
0.195
0.200
0.195
0.198
0.198
0.195
0.200
0.200
0.195
0.198
0.195
0.193
0.198
0.198
0.202
0.202
0.190
0.193
0.193
0.193
0.193
0.200
0.202
0.198
0.195
0.202
0.198
0.198
0.202
0.198
0.190
0.195
0.195
0.202
0.198
0.190
0.198
0.200
0.195
0.195
0.195
0.200
0.190
0.200
0.195
0.205
0.195
0.190
0.193
0.200
0.205
0.202
0.190
0.200
0.198
0.193
0.190
0.190
0.193
0.198
0.200
0.193
0.195
0.205
0.198
0.202
0.202
0.190
0.195
0.200
0.198
0.200
0.193
0.200
0.198
0.202
0.193
0.193
0.185
0.198
0.193
0.198
0.195
0.195
0.198
0.198
0.198
0.193
0.195
0.198
0.200
0.200
0.193
0.195
0.193
0.198
0.195
0.195
0.195
0.205
0.188
0.193
0.200
0.190
0.195
0.190
0.185
0.200
0.198
0.195
0.202
0.195
0.198
0.200
0.200
0.198
0.200
0.188
0.198
0.195
0.195
0.198
0.198
0.188
0.193
0.195
0.185
0.195
0.198
0.202
0.195
0.198
0.205
0.200
0.198
0.195
0.195
0.198
0.193
0.195
0.193
0.200
0.195
0.193
0.200
0.193
0.193
0.188
0.200
0.200
0.195
0.200
0.202
0.195
0.200
0.198
0.195
0.205
0.195
0.193
0.193
0.195
0.198
0.190
0.193
0.195
0.188
0.195
0.195
0.193
0.198
0.195
0.200
0.190
0.190
0.193
0.202
0.200
0.198
0.193
0.198
0.193
0.202
0.200
0.193
0.190
0.193
0.195
0.200
0.198
0.195
0.193
0.193
0.193
0.202
0.195
0.193
0.195
0.193
0.200
0.198
0.195
0.198
0.190
0.195
0.190
0.193
0.198
0.193
0.183
0.193
0.193
0.195
0.190
0.195
0.188
0.200
0.202
0.198
0.202
0.195
0.198
0.195
0.195
0.193
0.195
0.193
0.198
0.188
0.193
0.193
0.190
0.200
0.195
0.190
0.195
0.195
0.190
0.195
0.210
0.195
0.193
0.198
0.193
0.195
0.198
0.188
0.198
0.195
0.190
0.195
0.198
0.195
0.190
0.193
0.193
0.200
0.202
0.198
0.188
0.195
0.210
0.200
0.193
0.195
0.193
0.190
0.193
0.193
0.198
0.193
0.188
0.190
0.202
0.195
0.198
0.200
0.195
0.193
0.190
0.193
0.202
0.193
0.195
0.188
0.193
0.198
0.198
0.193
0.198
0.190
0.185
0.195
0.193
0.198
0.193
0.193
0.195
0.200
0.198
0.185
0.200
0.193
0.188
0.200
0.193
0.205
0.193
0.188
0.190
0.193
0.198
0.193
0.195
0.193
0.195
0.193
0.188
0.198
0.193
0.198
0.195
0.195
0.200
0.198
0.198
0.195
0.200
0.193
0.190
0.195
0.190
0.188
0.190
0.195
0.198
0.198
0.190
0.190
0.198
0.200
0.190
0.198
0.193
0.198
0.198
0.198
0.195
0.193
0.188
0.185
0.195
0.195
0.185
0.193
0.195
0.193
0.198
0.193
0.190
0.193
0.198
0.198
0.195
0.198
0.195
0.193
0.198
0.202
0.198
0.188
0.193
0.195
0.195
0.195
0.190
0.193
0.190
0.188
0.190
0.193
0.195
0.198
0.198
0.200
0.198
0.195
0.193
0.198
0.190
0.198
0.190
0.198
0.200
0.195
0.193
0.193
0.188
0.185
0.198
0.195
0.195
0.193
0.188
0.200
0.200
0.188
0.193
0.190
0.193
0.195
0.198
0.195
0.200
0.193
0.193
0.188
0.195
0.193
0.190
0.193
0.198
0.183
0.190
0.188
0.190
0.200
0.200
0.190
0.195
0.198
0.193
0.195
0.195
0.198
0.190
0.198
0.193
0.195
0.193
0.193
0.195
0.195
0.190
0.195
0.183
0.198
0.198
0.195
0.195
0.198
0.193
0.195
0.195
0.195
0.190
0.188
0.188
0.198
0.198
0.190
0.193
0.193
0.195
0.188
0.188
0.185
0.195
0.195
0.193
0.193
0.195
0.195
0.193
0.195
0.193
0.195
0.195
0.195
0.190
0.195
0.193
0.190
0.195
0.195
0.188
0.195
0.195
0.198
0.198
0.195
0.190
0.195
0.195
0.193
0.188
0.190
0.190
0.188
0.198
0.198
0.185
0.193
0.190
0.193
0.195
0.193
0.185
0.198
0.195
0.198
0.202
0.200
0.190
0.183
0.198
0.195
0.198
0.193
0.193
0.193
0.198
0.200
0.193
0.190
0.193
0.190
0.195
0.195
0.193
0.198
0.198
0.193
0.198
0.195
0.188
0.190
0.195
0.188
0.195
0.195
0.195
0.190
0.193
0.193
0.198
0.190
0.190
0.195
0.200
0.200
0.198
0.190
0.195
0.193
0.193
0.195
0.200
0.190
0.185
0.193
0.200
0.195
0.190
0.185
0.195
0.193
0.198
0.190
0.195
0.193
0.200
0.195
0.188
0.195
0.195
0.190
0.193
0.198
0.200
0.195
0.202
0.193
0.185
0.190
0.195
0.193
0.198
0.183
0.195
0.200
0.198
0.195
0.195
0.198
0.193
0.193
0.193
0.198
0.195
0.193
0.193
0.193
0.193
0.188
0.185
0.193
0.190
0.195
0.193
0.198
0.198
0.195
0.188
0.190
0.198
0.205
0.195
0.193
0.193
0.195
0.193
0.193
0.200
0.188
0.195
0.193
0.193
0.198
0.200
0.198
0.188
0.188
0.185
0.198
0.195
0.193
0.193
0.190
0.193
0.200
0.195
0.193
0.198
0.198
0.193
0.193
0.195
0.198
0.195
0.188
0.193
0.183
0.193
0.193
0.198
0.198
0.193
0.195
0.193
0.200
0.193
0.193
0.190
0.188
0.198
0.195
0.193
0.198
0.195
0.193
0.190
0.195
0.188
0.190
0.195
0.193
0.188
0.193
0.202
0.195
0.195
0.190
0.190
0.198
0.207
0.193
0.198
0.190
0.190
0.195
0.198
0.188
0.190
0.190
0.185
0.180
0.202
0.193
0.193
0.190
0.193
0.205
0.195
0.193
0.198
0.190
0.200
0.190
0.198
0.193
0.188
0.190
0.188
0.195
0.198
0.188
0.193
0.195
0.198
0.190
0.198
0.190
0.200
0.185
0.188
0.198
0.193
0.195
0.195
0.185
0.193
0.193
0.198
0.190
0.202
0.195
0.188
0.200
0.190
0.195
0.200
0.185
0.190
0.188
0.190
0.195
0.202
0.198
0.190
0.193
0.190
0.195
0.185
0.202
0.195
0.188
0.188
0.193
0.198
0.200
0.190
0.193
0.193
0.198
0.193
0.198
0.193
0.190
0.190
0.190
0.190
0.198
0.190
0.195
0.188
0.198
0.200
0.193
0.193
0.198
0.190
0.195
